           time    cpu  task name                       wait time  sch delay   run time
                        [tid/pid]                          (msec)     (msec)     (msec)
    1872.906139 [0001]  <idle>                              0.004      0.000     29.065 
    1872.906144 [0001]  kubelet[1863/1862]                 29.065      0.003      0.004 
    1872.906598 [0000]  <idle>                              0.007      0.000      1.051 
    1872.906611 [0002]  <idle>                              0.074      0.000     39.078 
    1872.906618 [0002]  kubelet[1875/1862]                 39.078      0.005      0.007 
    1872.906643 [0000]  kubelet[1877/1862]                  1.051      0.003      0.044 
    1872.916197 [0001]  <idle>                              0.004      0.000     10.053 
    1872.916202 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1872.939286 [0002]  <idle>                              0.007      0.000     32.667 
    1872.939333 [0002]  gnome-shell[1240]                 100.095      0.004      0.046 
    1872.952697 [0002]  <idle>                              0.046      0.000     13.363 
    1872.952710 [0002]  kworker/2:3-eve[617]              799.761      0.010      0.013 
    1872.952715 [0002]  <idle>                              0.013      0.000      0.005 
    1872.952718 [0002]  kworker/2:3-eve[617]                0.005      0.002      0.002 
    1872.953694 [0002]  <idle>                              0.002      0.000      0.976 
    1872.953699 [0002]  kworker/2:3-eve[617]                0.976      0.004      0.005 
    1872.966681 [0002]  <idle>                              0.005      0.000     12.982 
    1872.966693 [0002]  kubelet[1875/1862]                 60.062      0.004      0.012 
    1872.967579 [0001]  <idle>                              0.004      0.000     51.377 
    1872.967583 [0001]  kubelet[1863/1862]                 51.377      0.003      0.004 
    1872.967745 [0002]  <idle>                              0.012      0.000      1.051 
    1872.967757 [0000]  <idle>                              0.044      0.000     61.114 
    1872.967764 [0000]  kubelet[1877/1862]                 61.114      0.005      0.007 
    1872.967781 [0002]  kubelet[1875/1862]                  1.051      0.005      0.036 
    1872.977637 [0001]  <idle>                              0.004      0.000     10.053 
    1872.977641 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1872.984688 [0000]  <idle>                              0.007      0.000     16.923 
    1872.984693 [0000]  kcompactd0[47]                    511.990      0.005      0.005 
    1873.005816 [0000]  <idle>                              0.005      0.000     21.123 
    1873.005823 [0000]  kubelet[1877/1862]                 38.052      0.003      0.006 
    1873.006691 [0001]  <idle>                              0.004      0.000     29.049 
    1873.006695 [0001]  kubelet[1863/1862]                 29.049      0.003      0.003 
    1873.006875 [0000]  <idle>                              0.006      0.000      1.051 
    1873.006884 [0002]  <idle>                              0.036      0.000     39.103 
    1873.006891 [0002]  kubelet[1875/1862]                 39.103      0.005      0.006 
    1873.006907 [0000]  kubelet[1877/1862]                  1.051      0.003      0.032 
    1873.016748 [0001]  <idle>                              0.003      0.000     10.053 
    1873.016752 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1873.039430 [0002]  <idle>                              0.006      0.000     32.538 
    1873.039468 [0002]  gnome-shell[1240]                 100.097      0.004      0.038 
    1873.066957 [0002]  <idle>                              0.038      0.000     27.488 
    1873.066968 [0002]  kubelet[1875/1862]                 60.065      0.005      0.011 
    1873.067830 [0001]  <idle>                              0.004      0.000     51.078 
    1873.067835 [0001]  kubelet[1863/1862]                 51.078      0.004      0.004 
    1873.068020 [0002]  <idle>                              0.011      0.000      1.052 
    1873.068031 [0000]  <idle>                              0.032      0.000     61.124 
    1873.068038 [0000]  kubelet[1877/1862]                 61.124      0.005      0.006 
    1873.068054 [0002]  kubelet[1875/1862]                  1.052      0.005      0.033 
    1873.077888 [0001]  <idle>                              0.004      0.000     10.053 
    1873.077892 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1873.106091 [0000]  <idle>                              0.006      0.000     38.053 
    1873.106097 [0000]  kubelet[1877/1862]                 38.053      0.003      0.006 
    1873.106957 [0001]  <idle>                              0.004      0.000     29.065 
    1873.106961 [0001]  kubelet[1863/1862]                 29.065      0.003      0.004 
    1873.107149 [0000]  <idle>                              0.006      0.000      1.051 
    1873.107158 [0002]  <idle>                              0.033      0.000     39.104 
    1873.107165 [0002]  kubelet[1875/1862]                 39.104      0.004      0.006 
    1873.107175 [0000]  kubelet[1877/1862]                  1.051      0.003      0.025 
    1873.112689 [0000]  <idle>                              0.025      0.000      5.513 
    1873.112776 [0000]  kworker/u9:2-wr[359]                0.000      0.005      0.087 
    1873.114674 [0000]  <idle>                              0.087      0.000      1.898 
    1873.114681 [0000]  kworker/u9:2-wr[359]                1.898      0.004      0.006 
    1873.114686 [0000]  <idle>                              0.006      0.000      0.005 
    1873.114700 [0000]  kworker/u9:2-wr[359]                0.005      0.002      0.013 
    1873.115431 [0000]  <idle>                              0.013      0.000      0.731 
    1873.115437 [0000]  kworker/u9:2-wr[359]                0.731      0.003      0.005 
    1873.115442 [0000]  <idle>                              0.005      0.000      0.005 
    1873.115452 [0000]  kworker/u9:2-wr[359]                0.005      0.002      0.009 
    1873.116205 [0000]  <idle>                              0.009      0.000      0.752 
    1873.116210 [0000]  kworker/u9:2-wr[359]                0.752      0.003      0.005 
    1873.116215 [0000]  <idle>                              0.005      0.000      0.005 
    1873.116226 [0000]  kworker/u9:2-wr[359]                0.005      0.002      0.010 
    1873.116965 [0000]  <idle>                              0.010      0.000      0.739 
    1873.116972 [0000]  kworker/0:1H-mm[5557]            1540.265      0.003      0.007 
    1873.116978 [0000]  <idle>                              0.007      0.000      0.005 
    1873.116984 [0000]  kworker/0:1H-mm[5557]               0.005      0.002      0.005 
    1873.117014 [0001]  <idle>                              0.004      0.000     10.052 
    1873.117018 [0001]  kubelet[1863/1862]                 10.052      0.003      0.004 
    1873.139566 [0002]  <idle>                              0.006      0.000     32.401 
    1873.139601 [0002]  gnome-shell[1240]                 100.098      0.004      0.034 
    1873.167230 [0002]  <idle>                              0.034      0.000     27.629 
    1873.167242 [0002]  kubelet[1875/1862]                 60.065      0.005      0.011 
    1873.168103 [0001]  <idle>                              0.004      0.000     51.084 
    1873.168107 [0001]  kubelet[1863/1862]                 51.084      0.003      0.004 
    1873.168294 [0002]  <idle>                              0.011      0.000      1.052 
    1873.168306 [0000]  <idle>                              0.005      0.000     51.321 
    1873.168314 [0000]  kubelet[1877/1862]                 61.130      0.005      0.008 
    1873.168333 [0002]  kubelet[1875/1862]                  1.052      0.005      0.038 
    1873.176691 [0002]  <idle>                              0.038      0.000      8.357 
    1873.176704 [0002]  kworker/2:3-eve[617]              222.991      0.006      0.013 
    1873.176806 [0002]  <idle>                              0.013      0.000      0.101 
    1873.176817 [0002]  kworker/2:3-eve[617]                0.101      0.003      0.011 
    1873.176919 [0002]  <idle>                              0.011      0.000      0.101 
    1873.176929 [0002]  kworker/2:3-eve[617]                0.101      0.002      0.009 
    1873.178159 [0001]  <idle>                              0.004      0.000     10.052 
    1873.178164 [0001]  kubelet[1863/1862]                 10.052      0.003      0.004 
    1873.206367 [0000]  <idle>                              0.008      0.000     38.053 
    1873.206373 [0000]  kubelet[1877/1862]                 38.053      0.004      0.006 
    1873.207225 [0001]  <idle>                              0.004      0.000     29.061 
    1873.207230 [0001]  kubelet[1863/1862]                 29.061      0.003      0.004 
    1873.207425 [0000]  <idle>                              0.006      0.000      1.051 
    1873.207435 [0002]  <idle>                              0.009      0.000     30.505 
    1873.207442 [0002]  kubelet[1875/1862]                 39.101      0.004      0.007 
    1873.207460 [0000]  kubelet[1877/1862]                  1.051      0.003      0.034 
    1873.216495 [0002]  <idle>                              0.007      0.000      9.053 
    1873.216501 [0002]  kubelet[1875/1862]                  9.053      0.003      0.006 
    1873.217283 [0001]  <idle>                              0.004      0.000     10.053 
    1873.217287 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1873.217553 [0002]  <idle>                              0.006      0.000      1.051 
    1873.217565 [0000]  <idle>                              0.034      0.000     10.105 
    1873.217568 [0002]  kubelet[1875/1862]                  1.051      0.003      0.014 
    1873.217575 [0002]  <idle>                              0.014      0.000      0.006 
    1873.217576 [0000]  kubelet[1877/1862]                 10.105      0.004      0.011 
    1873.217585 [0002]  kubelet[1875/1862]                  0.006      0.004      0.009 
    1873.222637 [0002]  <idle>                              0.009      0.000      5.052 
    1873.222643 [0002]  kubelet[1875/1862]                  5.052      0.003      0.005 
    1873.223695 [0002]  <idle>                              0.005      0.000      1.051 
    1873.223705 [0000]  <idle>                              0.011      0.000      6.129 
    1873.223709 [0002]  kubelet[1875/1862]                  1.051      0.003      0.013 
    1873.223710 [0000]  kubelet[1877/1862]                  6.129      0.004      0.004 
    1873.227340 [0001]  <idle>                              0.004      0.000     10.053 
    1873.227344 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1873.239698 [0002]  <idle>                              0.013      0.000     15.989 
    1873.239736 [0002]  gnome-shell[1240]                 100.097      0.003      0.037 
    1873.240691 [0001]  <idle>                              0.004      0.000     13.346 
    1873.240700 [0001]  kworker/1:1-eve[8804]             735.971      0.006      0.008 
    1873.246765 [0002]  <idle>                              0.037      0.000      7.028 
    1873.246776 [0002]  kubelet[1875/1862]                 23.056      0.006      0.011 
    1873.247284 [0001]  <idle>                              0.008      0.000      6.584 
    1873.247288 [0001]  kubelet[1863/1862]                 19.939      0.003      0.004 
    1873.247828 [0002]  <idle>                              0.011      0.000      1.051 
    1873.247840 [0000]  <idle>                              0.004      0.000     24.130 
    1873.247847 [0000]  kubelet[1877/1862]                 24.130      0.004      0.006 
    1873.248209 [0000]  <idle>                              0.006      0.000      0.362 
    1873.248216 [0000]  kubelet[1877/1862]                  0.362      0.004      0.007 
    1873.248268 [0000]  <idle>                              0.007      0.000      0.052 
    1873.248275 [0000]  kubelet[1877/1862]                  0.052      0.004      0.006 
    1873.248626 [0002]  kubelet[1875/1862]                  1.051      0.004      0.797 
    1873.248696 [0001]  <idle>                              0.004      0.000      1.407 
    1873.248701 [0001]  rcu_preempt[17]                  1132.004      0.005      0.005 
    1873.256688 [0001]  <idle>                              0.005      0.000      7.986 
    1873.256693 [0001]  rcu_preempt[17]                     7.986      0.005      0.004 
    1873.257341 [0001]  <idle>                              0.004      0.000      0.648 
    1873.257346 [0001]  kubelet[1863/1862]                 10.052      0.003      0.005 
    1873.268329 [0000]  <idle>                              0.006      0.000     20.054 
    1873.268341 [0002]  <idle>                              0.797      0.000     19.714 
    1873.268349 [0002]  kubelet[1875/1862]                 19.714      0.006      0.008 
    1873.268364 [0000]  kubelet[1877/1862]                 20.054      0.004      0.034 
    1873.268381 [0001]  <idle>                              0.005      0.000     11.035 
    1873.268385 [0001]  kubelet[1863/1862]                 11.035      0.003      0.004 
    1873.278438 [0001]  <idle>                              0.004      0.000     10.053 
    1873.278442 [0001]  kubelet[1863/1862]                 10.053      0.003      0.003 
    1873.307403 [0002]  <idle>                              0.008      0.000     39.053 
    1873.307409 [0002]  kubelet[1875/1862]                 39.053      0.004      0.006 
    1873.307508 [0001]  <idle>                              0.003      0.000     29.066 
    1873.307513 [0001]  kubelet[1863/1862]                 29.066      0.003      0.004 
    1873.308461 [0002]  <idle>                              0.006      0.000      1.051 
    1873.308472 [0000]  <idle>                              0.034      0.000     40.108 
    1873.308479 [0000]  kubelet[1877/1862]                 40.108      0.005      0.006 
    1873.308500 [0002]  kubelet[1875/1862]                  1.051      0.003      0.039 
    1873.316690 [0000]  <idle>                              0.006      0.000      8.211 
    1873.316694 [0000]  kworker/u9:2-wr[359]              200.464      0.006      0.004 
    1873.317565 [0001]  <idle>                              0.004      0.000     10.052 
    1873.317569 [0001]  kubelet[1863/1862]                 10.052      0.003      0.004 
    1873.318049 [0003]  <idle>                              0.201      0.000    495.809 
    1873.318070 [0003]  perf[13308/13306]                1001.004      0.007      0.020 
    1873.328669 [0002]  <idle>                              0.039      0.000     20.168 
    1873.328681 [0002]  containerd[1044/1006]             506.119      0.004      0.011 
    1873.328752 [0002]  <idle>                              0.011      0.000      0.071 
    1873.328757 [0002]  containerd[1044/1006]               0.071      0.004      0.004 
    1873.328829 [0002]  <idle>                              0.004      0.000      0.071 
    1873.328833 [0002]  containerd[1044/1006]               0.071      0.003      0.004 
    1873.328905 [0002]  <idle>                              0.004      0.000      0.071 
    1873.328909 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.328981 [0002]  <idle>                              0.003      0.000      0.071 
    1873.328984 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.329030 [0001]  <idle>                              0.004      0.000     11.460 
    1873.329046 [0000]  <idle>                              0.004      0.000     12.351 
    1873.329056 [0002]  <idle>                              0.003      0.000      0.071 
    1873.329065 [0003]  <idle>                              0.020      0.000     10.995 
    1873.329071 [0002]  containerd[1044/1006]               0.071      0.003      0.015 
    1873.329073 [0000]  containerd[1126/1006]             506.529      0.005      0.026 
    1873.329075 [0003]  containerd[1101/1006]             506.826      0.007      0.009 
    1873.329143 [0002]  <idle>                              0.015      0.000      0.071 
    1873.329147 [0002]  containerd[1044/1006]               0.071      0.003      0.004 
    1873.329219 [0002]  <idle>                              0.004      0.000      0.071 
    1873.329223 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.329296 [0002]  <idle>                              0.003      0.000      0.072 
    1873.329300 [0002]  containerd[1044/1006]               0.072      0.003      0.003 
    1873.329371 [0002]  <idle>                              0.003      0.000      0.071 
    1873.329375 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.329447 [0002]  <idle>                              0.003      0.000      0.071 
    1873.329451 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.329523 [0002]  <idle>                              0.003      0.000      0.071 
    1873.329527 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.329598 [0002]  <idle>                              0.003      0.000      0.071 
    1873.329602 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.329674 [0002]  <idle>                              0.003      0.000      0.071 
    1873.329678 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.329750 [0002]  <idle>                              0.003      0.000      0.071 
    1873.329754 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.329826 [0002]  <idle>                              0.003      0.000      0.071 
    1873.329829 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.329901 [0002]  <idle>                              0.003      0.000      0.071 
    1873.329905 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.329977 [0002]  <idle>                              0.003      0.000      0.071 
    1873.329981 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.330053 [0002]  <idle>                              0.003      0.000      0.071 
    1873.330056 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.330129 [0002]  <idle>                              0.003      0.000      0.072 
    1873.330132 [0002]  containerd[1044/1006]               0.072      0.003      0.003 
    1873.330204 [0002]  <idle>                              0.003      0.000      0.071 
    1873.330208 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.330280 [0002]  <idle>                              0.003      0.000      0.071 
    1873.330284 [0002]  containerd[1044/1006]               0.071      0.002      0.004 
    1873.330356 [0002]  <idle>                              0.004      0.000      0.071 
    1873.330359 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.330431 [0002]  <idle>                              0.003      0.000      0.071 
    1873.330435 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.330507 [0002]  <idle>                              0.003      0.000      0.071 
    1873.330511 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.330583 [0002]  <idle>                              0.003      0.000      0.071 
    1873.330586 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.330658 [0002]  <idle>                              0.003      0.000      0.071 
    1873.330662 [0002]  containerd[1044/1006]               0.071      0.003      0.004 
    1873.330734 [0002]  <idle>                              0.004      0.000      0.071 
    1873.330738 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.330810 [0002]  <idle>                              0.003      0.000      0.072 
    1873.330814 [0002]  containerd[1044/1006]               0.072      0.003      0.003 
    1873.330886 [0002]  <idle>                              0.003      0.000      0.071 
    1873.330889 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.330961 [0002]  <idle>                              0.003      0.000      0.071 
    1873.330965 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.331037 [0002]  <idle>                              0.003      0.000      0.071 
    1873.331041 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.331113 [0002]  <idle>                              0.003      0.000      0.071 
    1873.331116 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.331188 [0002]  <idle>                              0.003      0.000      0.071 
    1873.331192 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.331264 [0002]  <idle>                              0.003      0.000      0.071 
    1873.331268 [0002]  containerd[1044/1006]               0.071      0.002      0.003 
    1873.331339 [0002]  <idle>                              0.003      0.000      0.071 
    1873.331343 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.331415 [0002]  <idle>                              0.003      0.000      0.072 
    1873.331419 [0002]  containerd[1044/1006]               0.072      0.003      0.003 
    1873.331491 [0002]  <idle>                              0.003      0.000      0.071 
    1873.331495 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.331567 [0002]  <idle>                              0.003      0.000      0.071 
    1873.331570 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.331642 [0002]  <idle>                              0.003      0.000      0.071 
    1873.331646 [0002]  containerd[1044/1006]               0.071      0.003      0.003 
    1873.331699 [0001]  containerd[1118/1006]             506.508      0.003      2.668 
    1873.331718 [0002]  <idle>                              0.003      0.000      0.072 
    1873.331724 [0002]  containerd[1044/1006]               0.072      0.003      0.005 
    1873.339834 [0002]  <idle>                              0.005      0.000      8.110 
    1873.339894 [0002]  gnome-shell[1240]                 100.097      0.004      0.060 
    1873.367544 [0000]  <idle>                              0.026      0.000     38.471 
    1873.367558 [0000]  kubelet[1877/1862]                 59.065      0.006      0.014 
    1873.368417 [0001]  <idle>                              2.668      0.000     36.718 
    1873.368429 [0001]  kubelet[1863/1862]                 50.848      0.006      0.011 
    1873.368610 [0000]  <idle>                              0.014      0.000      1.051 
    1873.368624 [0002]  <idle>                              0.060      0.000     28.729 
    1873.368637 [0002]  kubelet[1875/1862]                 60.123      0.007      0.013 
    1873.368650 [0000]  kubelet[1877/1862]                  1.051      0.005      0.040 
    1873.378482 [0001]  <idle>                              0.011      0.000     10.053 
    1873.378488 [0001]  kubelet[1863/1862]                 10.053      0.005      0.005 
    1873.407690 [0002]  <idle>                              0.013      0.000     39.052 
    1873.407697 [0002]  kubelet[1875/1862]                 39.052      0.005      0.006 
    1873.408550 [0001]  <idle>                              0.005      0.000     30.062 
    1873.408555 [0001]  kubelet[1863/1862]                 30.062      0.003      0.004 
    1873.408749 [0002]  <idle>                              0.006      0.000      1.052 
    1873.408761 [0000]  <idle>                              0.040      0.000     40.111 
    1873.408768 [0000]  kubelet[1877/1862]                 40.111      0.006      0.007 
    1873.408787 [0002]  kubelet[1875/1862]                  1.052      0.003      0.038 
    1873.418608 [0001]  <idle>                              0.004      0.000     10.052 
    1873.418612 [0001]  kubelet[1863/1862]                 10.052      0.003      0.004 
    1873.419337 [0003]  <idle>                              0.009      0.000     90.262 
    1873.419353 [0003]  containerd-shim[3071/3070]          0.000      0.005      0.016 
    1873.419423 [0003]  <idle>                              0.016      0.000      0.070 
    1873.419428 [0003]  containerd-shim[3071/3070]          0.070      0.004      0.004 
    1873.419500 [0003]  <idle>                              0.004      0.000      0.072 
    1873.419504 [0003]  containerd-shim[3071/3070]          0.072      0.003      0.003 
    1873.419576 [0003]  <idle>                              0.003      0.000      0.072 
    1873.419580 [0003]  containerd-shim[3071/3070]          0.072      0.003      0.003 
    1873.419652 [0003]  <idle>                              0.003      0.000      0.071 
    1873.419655 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.419727 [0003]  <idle>                              0.003      0.000      0.072 
    1873.419731 [0003]  containerd-shim[3071/3070]          0.072      0.003      0.003 
    1873.419803 [0003]  <idle>                              0.003      0.000      0.071 
    1873.419807 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.419879 [0003]  <idle>                              0.003      0.000      0.072 
    1873.419883 [0003]  containerd-shim[3071/3070]          0.072      0.003      0.003 
    1873.419955 [0003]  <idle>                              0.003      0.000      0.071 
    1873.419958 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.420030 [0003]  <idle>                              0.003      0.000      0.071 
    1873.420034 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.004 
    1873.420106 [0003]  <idle>                              0.004      0.000      0.071 
    1873.420109 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.420182 [0003]  <idle>                              0.003      0.000      0.072 
    1873.420185 [0003]  containerd-shim[3071/3070]          0.072      0.003      0.003 
    1873.420257 [0003]  <idle>                              0.003      0.000      0.071 
    1873.420261 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.420333 [0003]  <idle>                              0.003      0.000      0.071 
    1873.420336 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.420408 [0003]  <idle>                              0.003      0.000      0.071 
    1873.420412 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.420484 [0003]  <idle>                              0.003      0.000      0.072 
    1873.420488 [0003]  containerd-shim[3071/3070]          0.072      0.003      0.004 
    1873.420560 [0003]  <idle>                              0.004      0.000      0.071 
    1873.420564 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.420635 [0003]  <idle>                              0.003      0.000      0.071 
    1873.420639 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.420711 [0003]  <idle>                              0.003      0.000      0.072 
    1873.420715 [0003]  containerd-shim[3071/3070]          0.072      0.003      0.003 
    1873.420787 [0003]  <idle>                              0.003      0.000      0.071 
    1873.420791 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.420863 [0003]  <idle>                              0.003      0.000      0.071 
    1873.420866 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.420938 [0003]  <idle>                              0.003      0.000      0.072 
    1873.420942 [0003]  containerd-shim[3071/3070]          0.072      0.003      0.003 
    1873.421014 [0003]  <idle>                              0.003      0.000      0.071 
    1873.421018 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.421090 [0003]  <idle>                              0.003      0.000      0.072 
    1873.421094 [0003]  containerd-shim[3071/3070]          0.072      0.003      0.003 
    1873.421165 [0003]  <idle>                              0.003      0.000      0.071 
    1873.421169 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.421241 [0003]  <idle>                              0.003      0.000      0.071 
    1873.421245 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.421316 [0003]  <idle>                              0.003      0.000      0.071 
    1873.421320 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.421392 [0003]  <idle>                              0.003      0.000      0.071 
    1873.421396 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.421467 [0003]  <idle>                              0.003      0.000      0.071 
    1873.421471 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.421543 [0003]  <idle>                              0.003      0.000      0.072 
    1873.421547 [0003]  containerd-shim[3071/3070]          0.072      0.003      0.003 
    1873.421619 [0003]  <idle>                              0.003      0.000      0.071 
    1873.421623 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.003 
    1873.421695 [0003]  <idle>                              0.003      0.000      0.072 
    1873.421698 [0001]  <idle>                              0.004      0.000      3.086 
    1873.421699 [0003]  containerd-shim[3071/3070]          0.072      0.003      0.003 
    1873.421725 [0002]  <idle>                              0.038      0.000     12.938 
    1873.421745 [0001]  containerd-shim[3855/3070]          0.000      0.003      0.047 
    1873.421750 [0001]  <idle>                              0.047      0.000      0.005 
    1873.421750 [0002]  containerd-shim[3076/3070]          0.000      0.006      0.025 
    1873.421771 [0003]  <idle>                              0.003      0.000      0.072 
    1873.421776 [0003]  containerd-shim[3071/3070]          0.072      0.003      0.005 
    1873.421806 [0003]  <idle>                              0.005      0.000      0.030 
    1873.421811 [0002]  <idle>                              0.025      0.000      0.060 
    1873.421811 [0003]  containerd-shim[3071/3070]          0.030      0.004      0.004 
    1873.421824 [0000]  <idle>                              0.007      0.000     13.055 
    1873.421846 [0003]  <idle>                              0.004      0.000      0.035 
    1873.422424 [0003]  containerd-shim[3095/3070]          0.000      0.006      0.578 
    1873.422433 [0003]  containerd-shim[3071/3070]          0.613      0.543      0.009 
    1873.422435 [0000]  containerd-shim[3265/3070]          0.000      0.006      0.611 
    1873.422436 [0002]  containerd-shim[3076/3070]          0.060      0.005      0.625 
    1873.422476 [0003]  <idle>                              0.587      0.000      0.042 
    1873.422479 [0002]  <idle>                              0.625      0.000      0.043 
    1873.422482 [0003]  containerd-shim[3071/3070]          0.042      0.007      0.006 
    1873.422487 [0002]  containerd-shim[3076/3070]          0.043      0.006      0.007 
    1873.422501 [0003]  <idle>                              0.006      0.000      0.019 
    1873.422504 [0001]  containerd-shim[3855/3070]          0.005      0.000      0.753 
    1873.422509 [0002]  <idle>                              0.007      0.000      0.021 
    1873.422510 [0003]  containerd-shim[3071/3070]          0.019      0.003      0.008 
    1873.422517 [0001]  <idle>                              0.753      0.000      0.013 
    1873.422524 [0000]  <idle>                              0.611      0.000      0.088 
    1873.422533 [0000]  containerd-shim[3265/3070]          0.088      0.007      0.009 
    1873.422536 [0000]  <idle>                              0.009      0.000      0.003 
    1873.422542 [0000]  containerd-shim[3265/3070]          0.003      0.000      0.005 
    1873.422545 [0000]  <idle>                              0.005      0.000      0.002 
    1873.422550 [0000]  containerd-shim[3265/3070]          0.002      0.000      0.005 
    1873.422553 [0000]  <idle>                              0.005      0.000      0.002 
    1873.422578 [0002]  containerd-shim[3076/3070]          0.021      0.004      0.069 
    1873.422583 [0003]  <idle>                              0.008      0.000      0.072 
    1873.422587 [0002]  containerd-shim[3078/3070]          0.000      0.018      0.009 
    1873.422591 [0002]  <idle>                              0.078      0.000      0.003 
    1873.422591 [0003]  containerd-shim[3071/3070]          0.072      0.003      0.008 
    1873.422596 [0002]  containerd-shim[3078/3070]          0.003      0.000      0.005 
    1873.422599 [0002]  <idle>                              0.005      0.000      0.002 
    1873.422604 [0002]  containerd-shim[3078/3070]          0.002      0.000      0.004 
    1873.422607 [0002]  <idle>                              0.004      0.000      0.002 
    1873.422620 [0000]  containerd-shim[3265/3070]          0.002      0.000      0.067 
    1873.422645 [0002]  containerd-shim[3078/3070]          0.002      0.000      0.038 
    1873.422651 [0002]  containerd-shim[3076/3070]          0.067      0.034      0.006 
    1873.422653 [0001]  containerd-shim[3855/3070]          0.013      0.005      0.135 
    1873.422659 [0003]  <idle>                              0.008      0.000      0.067 
    1873.422666 [0003]  containerd-shim[3071/3070]          0.067      0.003      0.007 
    1873.422670 [0002]  containerd-shim[3078/3070]          0.006      0.000      0.018 
    1873.422677 [0002]  containerd-shim[3076/3070]          0.018      0.007      0.006 
    1873.422695 [0002]  containerd-shim[3078/3070]          0.006      0.000      0.018 
    1873.422738 [0003]  <idle>                              0.007      0.000      0.071 
    1873.422742 [0003]  containerd-shim[3071/3070]          0.071      0.003      0.004 
    1873.439993 [0002]  <idle>                              0.088      0.000     17.297 
    1873.440066 [0002]  gnome-shell[1240]                 100.098      0.005      0.073 
    1873.467833 [0000]  <idle>                              0.067      0.000     45.212 
    1873.467848 [0000]  kubelet[1877/1862]                 59.064      0.004      0.015 
    1873.468701 [0001]  <idle>                              0.135      0.000     46.048 
    1873.468714 [0001]  kubelet[1863/1862]                 50.089      0.005      0.012 
    1873.468899 [0000]  <idle>                              0.015      0.000      1.051 
    1873.468914 [0002]  <idle>                              0.073      0.000     28.848 
    1873.468930 [0002]  kubelet[1875/1862]                 60.127      0.007      0.015 
    1873.468956 [0000]  kubelet[1877/1862]                  1.051      0.004      0.056 
    1873.478767 [0001]  <idle>                              0.012      0.000     10.053 
